talk_id,title,speaker,recorded_date,published_date,event,duration,views,likes
59862,What investigating neural pathways can reveal about mental health,Kay M. Tye,2019-11-01,2020-03-05,TED@NAS,770,2459516,73000
59155,How women are revolutionizing Rwanda,Agnes Binagwaho,2019-12-04,2020-03-06,TEDWomen 2019,714,1663682,49000
59151,What happens when a Silicon Valley technologist works for the government,Matt Cutts,2019-04-15,2020-03-09,TED2019,355,1483952,44000
59980,The gender-fluid history of the Philippines,France Villarta,2020-02-05,2020-03-09,TED@WellsFargo,641,1980424,59000
60079,"What's a squillo, and why do opera singers need it?",Ming Luke,2020-03-09,2020-03-09,TED-Ed,292,511441,15000
60589,The real reason you procrastinate,WorkLife with Adam Grant,2020-03-10,2020-03-10,WorkLife with Adam Grant,2182,2746041,82000
58704,How menopause affects the brain,Lisa Mosconi,2019-12-04,2020-03-10,TEDWomen 2019,774,3825007,114000
60487,The meaning of life according to Simone de Beauvoir,Iseult Gillespie,2020-03-10,2020-03-10,TED-Ed,290,1578739,47000
57604,The dangers of a noisy ocean -- and how we can quiet it down,Nicola Jones,2019-07-20,2020-03-11,TEDSummit 2019,773,1520188,45000
60411,The tale of the doctor who defied Death,Iseult Gillespie,2020-03-12,2020-03-12,TED-Ed,302,6856408,205000
60193,Why it's so hard to talk about the N-word,Elizabeth Stordeur Pryor,2019-12-14,2020-03-12,TEDxEasthamptonWomen,1151,2243427,67000
60184,¿Cuándo te importa mi silla de ruedas?,Rosario Perazolo Masjoan,2016-11-26,2020-03-12,TEDxCordoba,642,75638,2200
58884,"The beautiful, mysterious science of how you hear",Jim Hudspeth,2019-11-01,2020-03-13,TED@NAS,932,455566,13000
60080,How we could change the planet's climate future,David Wallace-Wells,2019-09-24,2020-03-13,We the Future,671,2313498,69000
60819,How can we solve the antibiotic resistance crisis?,Gerry Wright,2020-03-16,2020-03-16,TED-Ed,359,1040907,31000
60873,How can we control the coronavirus pandemic?,Adam Kucharski,2020-03-12,2020-03-16,The TED Interview,203,1025947,30000
60390,A campaign for period positivity,Ananya Grover,2020-02-08,2020-03-16,TED-Ed Weekend,539,1809585,54000
60872,Why COVID-19 is hitting us now -- and how to prepare for the next outbreak,Alanna Shaikh,2020-03-06,2020-03-16,TEDxSMU,969,3610656,108000
59153,A fascinating time capsule of human feelings toward AI,Lucy Farey-Jones,2019-04-15,2020-03-17,TED2019,377,1997590,59000
60926,How one scientist took on the chemical industry,Mark Lytle,2020-03-17,2020-03-17,TED-Ed,303,428256,12000
61113,Are you an ideal team player?,Patrick Lencioni,2020-02-29,2020-03-18,TEDxUniversityofNevada,882,573617,17000
60742,"Without farmers, you'd be hungry, naked and sober",Eric Sannerud,2018-10-11,2020-03-18,TEDxStCloud,531,2127183,63000
61119,The imaginary king who changed the real world,Matteo Salvadore,2020-03-19,2020-03-19,TED-Ed,313,1231491,36000
60416,How repaying loans with social service transforms communities,Angie Murimirwa,2019-12-04,2020-03-19,TEDWomen 2019,653,1839702,55000
60752,"Go ahead, dream about the future",Charlie Jane Anders,2019-12-04,2020-03-20,TEDWomen 2019,705,2442031,73000
61317,Who was the world's first author?,Soraya Field Fiorio,2020-03-23,2020-03-23,TED-Ed,274,731881,21000
58891,"The weird history of the ""sex chromosomes""",Molly Webster,2019-11-01,2020-03-23,TED@NAS,804,1608036,48000
61300,How to be your best self in times of crisis,Susan David,2020-03-23,2020-03-24,TED Connects,2753,2835245,85000
60835,A camera that can see around corners,David Lindell,2019-11-23,2020-03-24,TEDxBeaconStreet,445,370298,11000
61316,Why isn't the Netherlands underwater?,Stefan Al,2020-03-24,2020-03-24,TED-Ed,296,3522371,105000
61301,How we must respond to the coronavirus pandemic,Bill Gates,2020-03-24,2020-03-25,TED Connects,3101,8682066,260000
60422,"Simple, effective tech to connect communities in crisis",Johanna Figueira,2020-02-05,2020-03-25,TED@WellsFargo,586,2029820,60000
61575,What is schizophrenia?,Anees Bahji,2020-03-26,2020-03-26,TED-Ed,316,9088770,272000
60183,2 questions to uncover your passion -- and turn it into a career,Noeline Kirabo,2019-12-04,2020-03-26,TEDWomen 2019,656,3120294,93000
60914,Indigenous knowledge meets science to take on climate change,Hindou Oumarou Ibrahim,2019-12-04,2020-03-27,TEDWomen 2019,771,1298428,38000
61303,The quest for the coronavirus vaccine,Seth Berkley,2020-03-26,2020-03-27,TED Connects,3750,640080,19000
61302,What the world can learn from China's response to the coronavirus,Gary Liu,2020-03-25,2020-03-27,TED Connects,3493,2452542,73000
61550,The pioneering women who helped create modern computing,Kathy Kleiman,2017-11-18,2020-03-28,TEDxBeaconStreet,823,17579,527
61548,The overlooked legacy of Hollywood's first female directors,Alicia Malone,2017-05-13,2020-03-28,TEDxBend,858,34382,1000
61551,Et si la bière était féminine ? | Elisabeth Pierre | TEDxToulouse,Elisabeth Pierre,2014-05-24,2020-03-28,TEDxToulouse,1135,4856,145
60315,How forgiveness can create a more just legal system,Martha Minow,2019-12-04,2020-03-30,TEDWomen 2019,883,1986682,59000
61812,How we can navigate the coronavirus pandemic with courage and hope,Rabbi Lord Jonathan Sacks,2020-03-30,2020-03-30,TED Connects,3869,358015,10000
61644,How the world's longest underwater tunnel was built,Alex Gendler,2020-03-30,2020-03-30,TED-Ed,307,3264579,97000
61304,How to create meaningful connections while apart,Priya Parker,2020-03-27,2020-03-30,TED Connects,3000,359514,10000
61579,History vs. Sigmund Freud,Todd Dufresne,2020-03-31,2020-03-31,TED-Ed,315,1793480,53000
61863,"How to make pandemics optional, not inevitable",Sonia Shah,2020-03-31,2020-04-01,TED Connects,2616,343935,10000
60774,How you can help save the monarch butterfly -- and the planet,Mary Ellen Hannibal,2019-12-04,2020-04-01,TEDWomen 2019,706,1137822,34000
61611,Can you solve the sea monster riddle?,Daniel Finkel,2020-04-02,2020-04-02,TED-Ed,295,2359187,70000
61900,Why sleep matters now more than ever,Matt Walker,2020-04-01,2020-04-02,TED Connects,3632,2490997,74000
60310,What it's really like to have autism,Ethan Lisi,2020-02-08,2020-04-02,TED-Ed Weekend,582,2294255,68000
60081,The intangible effects of walls,Alexandra Auer,2019-02-01,2020-04-03,TEDxEindhoven,698,2131808,63000
61930,It's OK to feel overwhelmed. Here's what to do next,Elizabeth Gilbert,2020-04-02,2020-04-03,TED Connects,3730,2974178,89000
61902,"""Accept Who I Am""", Butterscotch,2019-12-04,2020-04-03,TEDWomen 2019,633,31806,954
58979,"In uncertain times, think like a mother",Yifat Susskind,2019-12-04,2020-04-06,TEDWomen 2019,614,2216704,66000
61992,The art forger who tricked the Nazis,Noah Charney,2020-04-06,2020-04-06,TED-Ed,292,1617128,48000
62149,An ethical plan for ending the pandemic and restarting the economy,Danielle Allen,2020-04-06,2020-04-07,TED Connects,2997,2172645,65000
61991,A history of Indigenous languages -- and how to revitalize them,Lindsay Morcom,2019-02-03,2020-04-07,TEDxQueensU,800,2075239,62000
62062,How the Monkey King escaped the underworld,Shunan Teng,2020-04-07,2020-04-07,TED-Ed,283,1587866,47000
62199,How health workers are responding to the COVID-19 pandemic,Esther Choo,2020-04-07,2020-04-08,TED Connects,2793,340291,10000
60021,How understanding divorce can help your marriage,Jeannie Suk Gersen,2019-12-04,2020-04-08,TEDWomen 2019,640,2999240,89000
62265,A global hackathon to take on the coronavirus pandemic,Marko Russiver,2020-04-08,2020-04-08,TED Connects,863,258749,7700
62266,What coronavirus means for the global economy,Ray Dalio,2020-04-08,2020-04-09,TED Connects,3150,2376967,71000
62214,How does alcohol make you drunk?,Judy Grisel,2020-04-09,2020-04-09,TED-Ed,304,8132859,243000
59048,The galactic recipe for a living planet,Karin Öberg,2019-11-01,2020-04-10,TED@NAS,802,452641,13000
62272,How the coronavirus pandemic is changing the world,Fareed Zakaria,2020-04-09,2020-04-10,TED Connects,1972,1024496,30000
62273,How the coronavirus is impacting India -- and what needs to happen next,Gayathri Vasudevan,2020-04-09,2020-04-10,TED Connects,1225,252381,7500
62238,Investing in health care workers strengthens communities,Raj Panjabi,2019-09-24,2020-04-10,We the Future,659,7990,239
62306,The hidden life of Rosa Parks,Riché D. Richardson,2020-04-13,2020-04-13,TED-Ed,279,541126,16000
58104,"The wonders of the molecular world, animated",Janet Iwasa,2019-04-15,2020-04-13,TED2019,355,487907,14000
62347,The bug that poops candy,George Zaidan,2020-04-14,2020-04-14,TED-Ed,263,3710671,111000
59050,"How to spark your curiosity, scientifically",Nadya Mason,2019-11-01,2020-04-15,TED@NAS,668,498468,14000
62406,"The Gauntlet | Think Like A Coder, Ep 8",Alex Rosenthal,2020-04-16,2020-04-16,TED-Ed,481,450116,13000
62503,First step to collaboration? Don't be so defensive!,Jim Tamm,2015-04-24,2020-04-16,TEDxSantaCruz,921,669251,20000
54262,Racism has a cost for everyone,Heather C. McGhee,2019-12-04,2020-04-16,TEDWomen 2019,851,2518729,75000
62542,How to use creative writing to bear witness,Sakinah Hofler,2020-02-29,2020-04-16,TEDxUCincinnati,892,58624,1700
62504,"How to find ""flow"" (and lose yourself in it)",Diane Allen,2019-11-09,2020-04-16,TEDxNaperville,786,123006,3600
61357,"How to co-parent as allies, not adversaries",Ebony Roberts and Shaka Senghor,2019-11-06,2020-04-17,TEDxDetroit,838,2189287,65000
62470,"Spectacular, glorious, musical wizardry",Jacob Collier,2020-04-10,2020-04-17,TED Connects,2250,611408,18000
60405,An evolutionary perspective on human health and disease,Lara Durgavich,2019-03-10,2020-04-20,TEDxTufts,918,2078046,62000
62554,What's the point(e) of ballet?,Ming Luke,2020-04-20,2020-04-20,TED-Ed,279,381674,11000
60135,What's missing from the American immigrant narrative,Elizabeth Camarillo Gutierrez,2020-02-05,2020-04-21,TED@WellsFargo,643,2045306,61000
62628,How to shift your mindset and choose your future,Tom Rivett-Carnac,2020-04-22,2020-04-22,TED2020 ,944,2924068,87000
62627,An ode to living on Earth,Oliver Jeffers,2020-04-22,2020-04-22,TED2020 ,628,2220268,66000
62341,The benefits of expressing your emotions (constructively),Artūrs Miksons,2018-11-02,2020-04-23,TEDxRiga,932,309678,9200
62707,The wildly complex anatomy of a sneaker,Angel Chang,2020-04-23,2020-04-23,TED-Ed,303,561037,16000
62270,What happens if you cut down all of a city's trees?,Stefan Al,2020-04-24,2020-04-24,TED-Ed,305,1931637,57000
62748,A global pandemic calls for global solutions,Larry Brilliant,2020-04-22,2020-04-24,TED2020 ,932,2295818,68000
62678,"Crisis support for the world, one text away",Nancy Lublin,2020-04-22,2020-04-27,TED2020 ,680,1014188,30000
62782,The dark history of IQ tests,Stefan C. Dombrowski,2020-04-27,2020-04-27,TED-Ed,346,2111794,63000
62263,"The injustice of ""policing for profit"" -- and how to end it",Dick M. Carpenter II,2019-06-22,2020-04-28,TEDxMileHigh,764,2058753,61000
62784,The electrifying speeches of Sojourner Truth,Daina Ramey Berry,2020-04-28,2020-04-30,TED-Ed,257,402898,12000
62794,This sea creature breathes through its butt,Cella Wright,2020-04-30,2020-04-30,TED-Ed,281,436255,13000
62865,What really happened during the Salem Witch Trials,Brian A. Pavlac,2020-05-04,2020-05-04,TED-Ed,310,5550186,166000
52189,"A new way to ""grow"" islands and coastlines",Skylar Tibbits,2019-04-15,2020-05-04,TED2019,437,289707,8600
62914,Which is better: Soap or hand sanitizer?,Alex Rosenthal and Pall Thordarson,2020-05-05,2020-05-05,TED-Ed,336,5228513,156000
52807,The mental health benefits of storytelling for health care workers,Laurel Braitman,2019-04-15,2020-05-05,TED2019,574,1888038,56000
62790,How we're using AI to discover new antibiotics,Jim Collins,2020-04-22,2020-05-05,TED2020 ,426,1972847,59000
60479,The cost of work stress -- and how to reduce it,Rob Cooke,2020-02-05,2020-05-06,TED@WellsFargo,628,2752159,82000
62791,What you need to know about face surveillance,Kade Crockford,2019-11-20,2020-05-07,TEDxCambridgeSalon,759,2143500,64000
62592,How American and Chinese values shaped the coronavirus response,Huang Hung,2020-04-16,2020-05-08,TED2020 ,694,2226047,66000
63120,"What causes opioid addiction, and why is it so tough to combat?",Mike Davis,2020-05-07,2020-05-08,TED-Ed,499,2608305,78000
62679,Why students should have mental health days,Hailey Hardcastle,2020-01-04,2020-05-11,TEDxSalem,435,3265485,97000
62738,A virus detection network to stop the next pandemic,Pardis Sabeti and Christian Happi,2020-04-22,2020-05-11,TED2020 ,344,1888949,56000
63280,Erotismo en la vejez,Ricardo Iacub,2014-08-23,2020-05-11,TEDxCordoba,871,848290,25000
59157,The US is addicted to incarceration. Here's how to break the cycle,Robin Steinberg and Manoush Zomorodi,2019-12-04,2020-05-12,TEDWomen 2019,1048,1930854,57000
63294,A day in the life of an Aztec midwife,Kay Read,2020-05-12,2020-05-12,TED-Ed,253,1204584,36000
62947,Self-compassion for the self-critical,Checking In with Susan David,2020-05-11,2020-05-12,Checking In with Susan David,808,13301,399
63172,"An ER doctor on triaging your ""crazy busy"" life",Darria Long,2019-11-09,2020-05-13,TEDxNaperville,693,2627803,78000
57260,Restoring human dignity at the US southern border,Norma Pimentel,2019-12-04,2020-05-14,TEDWomen 2019,737,1433382,43000
63295,What is a coronavirus?,Elizabeth Cox,2020-05-14,2020-05-14,TED-Ed,295,2282739,68000
55061,The language of being human,Poet Ali,2019-07-20,2020-05-15,TEDSummit 2019,885,814752,24000
60504,"To overcome challenges, stop comparing yourself to others",Dean Furness,2020-02-05,2020-05-18,TED@WellsFargo,725,3655976,109000
63459,How do you know if you have a virus?,Cella Wright,2020-05-18,2020-05-18,TED-Ed,284,686899,20000
63502,How literature can help us develop empathy,Beth Ann Fennelly,2020-03-01,2020-05-18,TEDxUniversityofMississippi,865,133135,3900
63241,Can we edit memories?,Amy Milton,2019-03-16,2020-05-19,TEDxCambridgeUniversity,957,2380359,71000
62866,Can you solve the world's most evil wizard riddle?,Dan Finkel,2020-05-11,2020-05-19,TED-Ed,269,2080433,62000
63575,How to rebuild the global economy,Kristalina Georgieva,2020-05-18,2020-05-19,TED2020 ,2539,307703,9200
62997,Are we interrupting the kinky sex lives of fish?,Marah J. Hardt,2019-11-16,2020-05-20,TEDxMileHigh,732,2004939,60000
63318,How to meaningfully reconnect with those who have dementia,Anne Basting,2020-03-04,2020-05-21,TEDMED 2020,878,310741,9300
63589,How do ventilators work?,Alex Gendler,2020-05-21,2020-05-21,TED-Ed,321,2580016,77000
60581,How the US can address the tragedy of veteran suicide,Charles P. Smith,2020-02-05,2020-05-22,TED@WellsFargo,523,2122344,63000
63652,"A COVID-19 ""exit"" strategy to end lockdown and reopen the economy",Uri Alon,2020-05-20,2020-05-26,TED2020 ,940,2157585,64000
63345,"Why should you read ""Moby Dick""?",Sascha Morrell,2020-05-26,2020-05-26,TED-Ed,336,777499,23000
63363,Let's make the world wild again,Kristine Tompkins,2020-04-22,2020-05-26,TED2020 ,972,2237525,67000
63655,The secret weapon against pandemics,Georges C. Benjamin,2020-05-18,2020-05-27,TED2020 ,1952,1902518,57000
63674,How to raise kids who can overcome anxiety,Anne Marie Albano,2020-03-04,2020-05-27,TEDMED 2020,909,548044,16000
63622,What is phantom traffic and why is it ruining your life?,Benjamin Seibold,2020-05-28,2020-05-28,TED-Ed,278,613228,18000
62494,Autofocusing reading glasses of the future,Nitish Padmanaban,2019-11-23,2020-05-28,TEDxBeaconStreet,401,2240821,67000
63728,"What COVID-19 means for the future of commerce, capitalism and cash",Dan Schulman,2020-05-18,2020-05-29,TED2020 ,2947,431146,12000
63242,The case for vermicomposting,David Witzeneder,2019-03-05,2020-05-29,TEDxParcDuCinquantenaire,873,8999,269
62085,My story of love and loss as a transracial adoptee,Sara Jones,2019-09-21,2020-05-29,TEDxSaltLakeCity,767,2076400,62000
63685,"The new jobs of the future, and other insights on the changing workforce",Ben Pring,2020-05-18,2020-06-01,Build Back Better,1156,46320,1300
63666,When is a pandemic over?,Alex Rosenthal,2020-06-01,2020-06-01,TED-Ed,335,7152439,214000
63729,"""Beautifully Out of Place""",Sierra Hull,2020-04-22,2020-06-01,TED2020 ,195,9857,295
62313,The true cost of financial dependence,Estelle Gibson,2019-10-11,2020-06-01,TEDxDayton,506,2265410,67000
63673,How to support witnesses of harassment and build healthier workplaces,Julia Shaw,2019-12-07,2020-06-02,TEDxLondonWomen,657,1912761,57000
63813,How to quickly scale up contact tracing across the US,Joia Mukherjee,2020-05-18,2020-06-02,TED2020 ,710,344356,10000
63812,How tech companies can help combat the pandemic and reshape public health,Karen DeSalvo,2020-05-18,2020-06-03,TED2020 ,1453,339339,10000
63996,The path to ending systemic racism in the US,"Dr. Phillip Atiba Goff, Rashad Robinson, Dr. Bernice King, Anthony D. Romero",2020-06-03,2020-06-03,TED2020 ,3981,2525482,75000
63997,We need to address the real roots of racial violence,Megan Ming Francis,2015-11-21,2020-06-03,TEDxRainier,1178,1442748,43000
63989,The connective potential of poetry,William Sieghart,2020-02-02,2020-06-03,TEDxOxford,1074,49201,1400
63401,"The link between climate change, health and poverty",Cheryl Holder,2020-03-04,2020-06-03,TEDMED 2020,723,303193,9000
63817,A day in the life of a Peruvian shaman,Gabriel Prieto,2020-06-04,2020-06-04,TED-Ed,267,752959,22000
63893,How to recognize your white privilege — and use it to fight inequality,Peggy McIntosh,2012-10-06,2020-06-04,TEDxTimberlaneSchools,1107,460847,13000
60085,5 steps to remove yourself from drama at work,Anastasia Penright,2020-02-05,2020-06-05,TED@WellsFargo,836,2534404,76000
